,median_operating_income,net_income,year,state,city,AVG(snfs_in_city)
485,8123208.0,1293158.0,2018,fl,fort pierce,3.0
486,-4079515.0,-25059765.0,2018,ny,utica,6.0
487,290198374.0,49926326.0,2018,ny,brooklyn,40.0
488,3506261.0,-4268768.0,2018,ny,woodmere,1.0
489,1027784.0,-231139.0,2018,fl,jacksonville beach,1.0
490,3589209.0,-537348.0,2018,fl,altamonte springs,2.0
491,19031955.0,2731922.0,2018,fl,sarasota,23.0
492,6632035.0,-22009.0,2018,fl,south pasadena,2.0
493,4601663.0,-76233.0,2018,ny,brockport,1.0
494,4132022.0,3743969.0,2018,ny,corona,1.0
495,-1684099.0,174097.0,2018,fl,dunedin,4.0
496,-661785.0,-78581.0,2018,ny,nanuet,1.0
497,-16399662.0,-6780932.0,2018,fl,sun city center,3.0
498,379961.0,-1033360.0,2018,fl,atlantic beach,1.0
499,1428828.0,-221918.0,2018,ny,granville,2.0
500,2495749.0,1372481.0,2018,ny,astoria,1.0
501,56222607.0,-8830304.0,2018,fl,jacksonville,32.0
502,11817159.0,1920626.0,2018,ny,lancaster,2.0
503,-18951652.0,4498084.0,2018,fl,orange city,1.0
504,-5427753.0,-82907.0,2018,ny,new city,1.0
505,2562830.0,-343485.0,2018,fl,new smyrna beach,1.0
506,20042544.0,-19083.0,2018,fl,deland,7.0
507,4024032.0,-7702606.0,2018,fl,venice,6.0
508,-65050.0,-129693.0,2018,ny,staatsburg,1.0
509,25297342.0,-199295.0,2018,fl,hialeah,4.0
510,4220533.0,-544594.0,2018,fl,viera,1.0
511,2663255.0,504868.0,2018,fl,marianna,3.0
512,408776.0,-407183.0,2018,fl,stuart,4.0
513,1180131.0,-293348.0,2018,ny,ghent,1.0
514,9421738.0,-3706111.0,2018,fl,panama city,8.0
515,9017211.0,-899810.0,2018,ny,plainview,1.0
516,1619834.0,-22775.0,2018,ny,bath,2.0
517,7674162.0,1134387.0,2018,fl,lady lake,2.0
518,-1247605.0,-972713.0,2018,ny,south setauket,1.0
519,902751.0,245235.0,2018,ny,allegany,1.0
520,10358020.0,-3187091.0,2018,fl,clearwater,13.0
521,-6841954.0,-1863038.0,2018,fl,tallahassee,7.0
522,26729706.0,-7779974.0,2018,fl,pembroke pines,3.0
523,4785444.0,-325742.0,2018,ny,greenhurst,1.0
524,-3502550.0,-2201045.0,2018,ny,mamaroneck,1.0
525,-4833727.0,-1193413.0,2018,ny,commack,1.0
526,128807254.0,-353033.0,2018,fl,miami,25.0
527,7023064.0,1442805.0,2018,ny,cicero,1.0
528,11670579.0,1451495.0,2018,ny,oswego,4.0
529,-10033507.0,-6576296.0,2018,fl,saint augustine,6.0
530,7971745.0,1130186.0,2018,ny,glens falls,2.0
531,27705506.0,3306533.0,2018,fl,fort lauderdale,5.0
532,20995022.0,-1926279.0,2018,ny,binghamton,4.0
533,9200091.0,-18152867.0,2018,fl,naples,11.0
534,24585706.0,-988801.0,2018,ny,getzville,2.0
535,7749675.0,-4433632.0,2018,fl,aventura,2.0
536,4047019.0,4977275.0,2018,ny,jamaica est,1.0
537,5889546.0,1006206.0,2018,fl,estero,1.0
538,1179641.0,17922.0,2018,ny,queensbury,1.0
539,5462537.0,-1641582.0,2018,fl,lake worth,7.0
540,80925327.0,-408497.0,2018,ny,rochester,23.0
541,3161090.0,646554.0,2018,fl,green acres,1.0
542,1486009.0,-109451.0,2018,fl,eustis,3.0
543,-7020252.0,-3744370.0,2018,ny,west islip,1.0
544,22929243.0,-1842569.0,2018,ny,whitestone,2.0
545,11432060.0,-951559.0,2018,fl,north miami beach,5.0
546,72321485.0,10625704.0,2018,fl,tampa,19.0
547,20153723.0,-374664.0,2018,fl,wildwood,1.0
548,-36470851.0,45315.0,2018,fl,delray beach,5.0
549,36462033.0,-6557497.0,2018,fl,boca raton,11.0
550,840347.0,-2451234.0,2018,fl,englewood,1.0
551,-423067.0,374373.0,2018,ny,kings park,1.0
552,30108831.0,16056432.0,2018,fl,kissimmee,5.0
553,3070775.0,1777709.0,2018,ny,sayville,2.0
554,439741.0,474819.0,2018,ny,jackson heights,1.0
555,2237264.0,1743105.0,2018,ny,dunkirk,2.0
556,1790713.0,-2543188.0,2018,fl,ormond beach,4.0
557,14147297.0,1428692.0,2018,ny,newburgh,1.0
558,25598985.0,746566.0,2018,ny,poughkeepsie,3.0
559,11002512.0,1501929.0,2018,ny,huntington,2.0
560,37596637.0,-26948701.0,2018,fl,orlando,20.0
561,1749923.0,311016.0,2018,ny,amherst,1.0
562,38347211.0,624900.0,2018,ny,woodbury,3.0
563,34694490.0,939361.0,2018,fl,north miami,6.0
564,4656156.0,1205376.0,2018,fl,port charlotte,7.0
565,9876260.0,187685.0,2018,ny,clarence,1.0
566,-505859.0,-467030.0,2018,ny,springville,2.0
567,63086252.0,2303364.0,2018,fl,saint petersburg,24.0
568,24905745.0,-2097166.0,2018,fl,melbourne,6.0
569,11045182.0,4495495.0,2018,ny,yonkers,5.0
570,-193418.0,-1492393.0,2018,fl,altoona,1.0
571,-10767708.0,-2061305.0,2018,fl,longwood,3.0
572,5331150.0,2089844.0,2018,ny,oneonta,2.0
573,20103940.0,2252758.0,2018,ny,buffalo,9.0
574,936765.0,214119.0,2018,fl,north port,1.0
575,-2589089.0,-3585652.0,2018,fl,coral springs,1.0
576,7950283.0,-2105185.0,2018,ny,brewster,1.0
577,1865661.0,-1604584.0,2018,ny,lynbrook,1.0
578,56199561.0,4902771.0,2018,fl,pensacola,13.0
579,14144458.0,702515.0,2018,fl,palm bay,3.0
580,6438795.0,835619.0,2018,fl,palatka,2.0
581,1800040.0,655121.0,2018,fl,century,1.0
582,14316180.0,214211.0,2018,ny,fairport,4.0
583,2109673.0,-2078475.0,2018,ny,new hartford,2.0
584,138686858.0,13733491.0,2018,ny,staten island,10.0
585,5765852.0,-94926.0,2018,ny,east meadow,1.0
586,37529072.0,17698534.0,2018,ny,troy,5.0
587,10100839.0,67581.0,2018,fl,milton,3.0
588,-7637391.0,-4162893.0,2018,fl,seminole,4.0
589,-12352178.0,-10264610.0,2018,ny,new hyde park,1.0
590,6352639.0,194803.0,2018,ny,altamont,1.0
591,13226738.0,222297.0,2018,ny,cortland,3.0
592,-7127250.0,-8003975.0,2018,ny,rye,1.0
593,-1508821.0,-2756521.0,2018,ny,stamford,1.0
594,6735579.0,724111.0,2018,fl,fort walton beach,3.0
595,3200891.0,1676665.0,2018,ny,little neck,1.0
596,15413337.0,522361.0,2018,fl,hudson,4.0
597,-1267825.0,-762019.0,2018,ny,johnstown,1.0
598,8516489.0,2082950.0,2018,ny,clifton park,1.0
599,10758216.0,434225.0,2018,ny,croton on hudson,2.0
600,1041152.0,210261.0,2018,fl,dania beach,1.0
601,28462375.0,5157731.0,2018,ny,hamburg,2.0
602,-5458440.0,-3387327.0,2018,ny,bayside,2.0
603,865155.0,-224521.0,2018,fl,greenville,1.0
604,7238457.0,608796.0,2018,ny,amsterdam,3.0
605,5991403.0,380761.0,2018,fl,hilliard,1.0
606,3688575.0,3362194.0,2018,ny,new rochelle,6.0
607,2121048.0,82565.0,2018,fl,coconut creek,1.0
608,3524826.0,-1775993.0,2018,ny,ossining,4.0
609,2130810.0,638845.0,2018,ny,palatine bridge,1.0
610,-4693760.0,-6331670.0,2018,ny,webster,3.0
611,4051034.0,-264239.0,2018,fl,dade city,2.0
612,27220373.0,-2553432.0,2018,fl,ocala,10.0
613,8588969.0,853821.0,2018,fl,punta gorda,1.0
614,4698389.0,835723.0,2018,fl,madison,2.0
615,4132230.0,-71575.0,2018,ny,montgomery,1.0
616,1259709.0,1318418.0,2018,ny,port jefferson,2.0
617,5834672.0,432228.0,2018,fl,sunrise,3.0
618,14529314.0,2824286.0,2018,ny,arverne,3.0
619,8795045.0,4286025.0,2018,ny,smithtown,3.0
620,5684418.0,-1540047.0,2018,fl,lauderhill,2.0
621,4940927.0,-490910.0,2018,ny,niagara falls,3.0
622,-18740144.0,4589068.0,2018,ny,new paltz,2.0
623,-425345.0,-71808.0,2018,fl,port saint joe,1.0
624,3391986.0,-39669.0,2018,ny,wappingers falls,1.0
625,17296215.0,2594865.0,2018,ny,rome,5.0
626,3488885.0,507571.0,2018,fl,sebring,2.0
627,-23498155.0,-7865191.0,2018,fl,pompano beach,6.0
628,1095321.0,-521725.0,2018,fl,pasadena,1.0
629,10475912.0,3841324.0,2018,ny,middletown,2.0
630,-188201.0,546865.0,2018,ny,gerry,1.0
631,6705417.0,1005220.0,2018,fl,lake city,3.0
632,-70174220.0,-8547959.0,2018,fl,fort myers,14.0
633,1141234.0,779965.0,2018,fl,hobe sound,1.0
634,-2956383.0,-797522.0,2018,ny,valhalla,3.0
635,15123406.0,-722957.0,2018,fl,coral gables,1.0
636,7311108.0,1376414.0,2018,fl,crestview,3.0
637,7661835.0,-2567212.0,2018,fl,zephyrhills,3.0
638,5215164.0,2427533.0,2018,ny,mount morris,1.0
639,-9625610.0,-13571583.0,2018,fl,cutler bay,2.0
640,1238474.0,240989.0,2018,ny,eden,1.0
641,3412132.0,739835.0,2018,ny,saint johnsville,1.0
642,7986304.0,3300914.0,2018,ny,freeport,2.0
643,1849622.0,189849.0,2018,ny,salamanca,1.0
644,11100425.0,-130535.0,2018,fl,winter garden,3.0
645,-1273655.0,-1124407.0,2018,ny,livingston,1.0
646,-1132395.0,420332.0,2018,fl,lauderdale lakes,2.0
647,8669578.0,-1141639.0,2018,ny,jamestown,2.0
648,12793352.0,-5354793.0,2018,fl,leesburg,4.0
649,10833765.0,-362917.0,2018,fl,lecanto,3.0
650,-6438735.0,-4948507.0,2018,ny,nesconset,1.0
651,1253728.0,446404.0,2018,fl,fernandina beach,1.0
652,751950.0,-411756.0,2018,fl,monticello,2.0
653,5805742.0,1355796.0,2018,ny,east islip,1.0
654,4797443.0,2984956.0,2018,ny,fishkill,1.0
655,8099394.0,452565.0,2018,ny,port chester,2.0
656,-20671451.0,7437847.0,2018,ny,stonybrook,1.0
657,88160.0,88160.0,2018,ny,montrose,1.0
658,22432273.0,4186299.0,2018,fl,orange park,8.0
659,3880613.0,-2186401.0,2018,fl,the villages,3.0
660,170119.0,145991.0,2018,ny,middle island,2.0
661,7065557.0,-361249.0,2018,ny,east aurora,1.0
662,-345711.0,-342242.0,2018,ny,hyde park,1.0
663,-7718988.0,-3212378.0,2018,ny,goshen,3.0
664,4528769.0,368884.0,2018,fl,winter springs,1.0
665,6498513.0,511232.0,2018,ny,sodus,1.0
666,3498982.0,735719.0,2018,fl,destin,1.0
667,3329896.0,663019.0,2018,fl,defuniak springs,1.0
668,15899128.0,5560536.0,2018,ny,forest hills,3.0
669,4664175.0,-684446.0,2018,ny,ogdensburg,2.0
670,5255990.0,262404.0,2018,ny,leroy,1.0
671,-534005.0,2723212.0,2018,ny,hastings on hudson,1.0
672,1599846.0,271019.0,2018,fl,arcadia,1.0
673,1614043.0,7212.0,2018,ny,corning,1.0
674,5322203.0,610753.0,2018,ny,herkimer,2.0
675,2027583.0,330811.0,2018,fl,bushnell,1.0
676,4273476.0,870527.0,2018,fl,graceville,1.0
677,844755.0,-350366.0,2018,fl,carrabelle,1.0
678,16907789.0,-4447418.0,2018,fl,lakeland,9.0
679,6327741.0,1094506.0,2018,fl,trenton,2.0
680,3089432.0,-1860210.0,2018,ny,lockport,2.0
681,1239629.0,-240573.0,2018,fl,cross city,1.0
682,18416378.0,-1243933.0,2018,fl,largo,6.0
683,38138710.0,-1801102.0,2018,fl,new port richey,6.0
684,9032866.0,1324446.0,2018,fl,wilton manors,1.0
685,2012702.0,-875417.0,2018,ny,holmes,1.0
686,10998778.0,2940930.0,2018,ny,catskill,2.0
687,-2084828.0,-4373182.0,2018,fl,lantana,2.0
688,25325088.0,919850.0,2018,ny,plattsburgh,4.0
689,19469951.0,-30264.0,2018,ny,auburn,3.0
690,25630611.0,3738885.0,2018,ny,west babylon,2.0
691,110258403.0,-16681234.0,2018,ny,roosevelt island,1.0
692,13524094.0,716226.0,2018,ny,beacon,2.0
693,5390005.0,404010.0,2018,ny,painted post,1.0
694,641096.0,787259.0,2018,ny,monsey,1.0
695,297727.0,-836710.0,2018,fl,tavernier,1.0
696,7690319.0,2095208.0,2018,fl,apopka,2.0
697,-22638646.0,-20450011.0,2018,ny,uniondale,2.0
698,770490.0,767326.0,2018,ny,valley cottage,2.0
699,791665.0,127460.0,2018,ny,argyle,1.0
700,8570821.0,7234819.0,2018,ny,scotia,2.0
701,4630926.0,131029.0,2018,ny,johnson city,2.0
702,2818958.0,1173656.0,2018,ny,newark,2.0
703,1000823.0,1506673.0,2018,ny,queens village,2.0
704,-9847650.0,912046.0,2018,fl,penney farms,1.0
705,1845055.0,140800.0,2018,ny,canandaigua,3.0
706,2267929.0,234212.0,2018,fl,auburndale,1.0
707,4803759.0,1654563.0,2018,ny,gowanda,1.0
708,3668660.0,4027860.0,2018,ny,somers,1.0
709,3260620.0,1215188.0,2018,ny,philmont,1.0
710,2805241.0,-1915246.0,2018,ny,delmar,1.0
711,42446449.0,3728969.0,2018,ny,rockaway park,3.0
712,47159799.0,3332482.0,2018,ny,albany,6.0
713,6031626.0,-1398288.0,2018,fl,saint cloud,4.0
714,2888083.0,333685.0,2018,ny,new berlin,1.0
715,485755.0,494579.0,2018,ny,suffern,1.0
716,2018617.0,-364529.0,2018,fl,starke,2.0
717,1361200.0,342570.0,2018,ny,avon,1.0
718,3247523.0,-1242942.0,2018,ny,medina,2.0
719,27552448.0,-1726926.0,2018,fl,winter haven,7.0
720,8536899.0,1584172.0,2018,ny,schenectady,3.0
721,-4786029.0,-1789464.0,2018,ny,dobbs ferry,1.0
722,-6756808.0,-332723.0,2018,ny,elmira,3.0
723,2214158.0,-1083016.0,2018,fl,clermont,2.0
724,11014378.0,144740.0,2018,ny,hempstead,3.0
725,2448905.0,3370.0,2018,ny,cooperstown,1.0
726,3642599.0,450620.0,2018,ny,highland,2.0
727,13701998.0,-78996.0,2018,fl,inverness,3.0
728,16010699.0,976138.0,2018,fl,palm harbor,5.0
729,620127.0,286614.0,2018,fl,jasper,1.0
730,4410506.0,403714.0,2018,fl,homestead,2.0
731,8899589.0,-153222.0,2018,fl,rockledge,2.0
732,1128080.0,363449.0,2018,fl,crescent city,1.0
733,-14733150.0,105955.0,2018,ny,ithaca,4.0
734,5043068.0,1680633.0,2018,fl,tarpon springs,3.0
735,7129961.0,-411413.0,2018,ny,kenmore,2.0
736,12992027.0,1780315.0,2018,ny,franklin square,1.0
737,2835693.0,792268.0,2018,ny,norwich,3.0
738,9396812.0,879659.0,2018,ny,great neck,2.0
739,613404.0,620942.0,2018,ny,campbell hall,1.0
740,18917045.0,-689449.0,2018,ny,brentwood,2.0
741,483132.0,2474353.0,2018,fl,miami springs,1.0
742,-1270259.0,157512.0,2018,ny,oriskany,1.0
743,9464997.0,425348.0,2018,fl,port saint lucie,6.0
744,2702186.0,25128.0,2018,ny,grand island,1.0
745,9314361.0,187027.0,2018,fl,lake park,1.0
746,2048578.0,-734472.0,2018,fl,perry,1.0
747,7285308.0,1171498.0,2018,ny,maspeth,1.0
748,-7848267.0,-13600871.0,2018,ny,port washington,2.0
749,10724258.0,7604647.0,2018,ny,st james,2.0
750,3490565.0,907166.0,2018,fl,niceville,1.0
751,26531319.0,2192237.0,2018,ny,melville,1.0
752,6001372.0,1331601.0,2018,ny,waverly,1.0
753,191873.0,-10310.0,2018,ny,spencerport,1.0
754,3764670.0,1100138.0,2018,fl,palmetto,1.0
755,9237971.0,-3393769.0,2018,ny,orchard park,3.0
756,-6273834.0,-3083400.0,2018,fl,land o lakes,1.0
757,13540969.0,-5135956.0,2018,fl,daytona beach,10.0
758,10097256.0,1079243.0,2018,ny,spring valley,1.0
759,24147954.0,423651.0,2018,ny,briarcliff manor,1.0
760,7818220.0,1482809.0,2018,fl,lehigh acres,1.0
761,-117867.0,-107766.0,2018,ny,roscoe,1.0
762,7685168.0,-570334.0,2018,fl,mount dora,2.0
763,4030771.0,2421178.0,2018,ny,mount vernon,2.0
764,-1004798.0,-1098386.0,2018,ny,north creek,1.0
765,6401611.0,1111317.0,2018,ny,fort edward,1.0
766,22744324.0,80521.0,2018,fl,miami beach,1.0
767,5900191.0,-1151621.0,2018,ny,vestal,2.0
768,13568730.0,-105152.0,2018,ny,peekskill,1.0
769,2811203.0,-962687.0,2018,ny,tonawanda,1.0
770,296877.0,174362.0,2018,ny,owego,1.0
771,3373630.0,-554561.0,2018,fl,lake mary,1.0
772,15565993.0,-1365240.0,2018,fl,brandon,4.0
773,1370418.0,340572.0,2018,fl,green cove springs,1.0
774,-7863112.0,-833251.0,2018,fl,riviera beach,1.0
775,-1764713.0,-4028567.0,2018,fl,palm beach gardens,4.0
776,7361000.0,4295059.0,2018,ny,cortlandt manor,2.0
777,2478506.0,279804.0,2018,fl,mayo,1.0
778,4395008.0,271083.0,2018,ny,castleton on hudson,1.0
779,593876.0,-370224.0,2018,ny,minoa,1.0
780,330436.0,85.0,2018,ny,albion,1.0
781,6725982.0,-6389429.0,2018,fl,cape coral,3.0
782,731153.0,-305005.0,2018,fl,wauchula,2.0
783,9941037.0,4375345.0,2018,ny,rockville centre,2.0
784,3231785.0,-195324.0,2018,fl,merritt island,3.0
785,-3525842.0,-7417339.0,2018,ny,greenport,2.0
786,4787072.0,-93024.0,2018,fl,deltona,1.0
787,3180043.0,4356693.0,2018,ny,groton,1.0
788,454805.0,295593.0,2018,ny,purdys,1.0
789,7961811.0,35530.0,2018,ny,riverhead,2.0
790,13264776.0,3522424.0,2018,ny,brookhaven,1.0
791,-7611723.0,33918061.0,2018,fl,palm city,2.0
792,1826815.0,343937.0,2018,ny,houghton,1.0
793,5901540.0,248208.0,2018,ny,tarrytown,1.0
794,521646.0,533305.0,2018,ny,niskayuna,1.0
795,4747227.0,2275655.0,2018,ny,wellsville,2.0
796,78726.0,101931.0,2018,ny,mohegan lake,1.0
797,15134796.0,1799675.0,2018,ny,middle village,1.0
798,11442239.0,894489.0,2018,ny,cohoes,1.0
799,1397641.0,-430868.0,2018,fl,bonifay,1.0
800,1874671.0,1770883.0,2018,ny,island park,1.0
801,2224146.0,99111.0,2018,ny,gasport,1.0
802,30841116.0,1827231.0,2018,ny,watertown,2.0
803,1318730.0,464844.0,2018,fl,haines city,1.0
804,-5587472.0,-5388832.0,2018,ny,warwick,1.0
805,3155728.0,-107824.0,2018,fl,crystal river,2.0
806,1122399.0,598203.0,2018,fl,pahokee,1.0
807,9904805.0,-3220084.0,2018,fl,lutz,2.0
808,2609004.0,-83477.0,2018,fl,bartow,2.0
809,31016057.0,1464873.0,2018,ny,williamsville,5.0
810,6035480.0,86461.0,2018,ny,bellmore,1.0
811,2674017.0,2727822.0,2018,ny,huntington station,1.0
812,5576791.0,341836.0,2018,fl,blountstown,2.0
813,13979028.0,-3713498.0,2018,ny,endicott,2.0
814,1798796.0,-452440.0,2018,fl,hernando,1.0
815,2611770.0,2803385.0,2018,ny,south hampton,1.0
816,14948571.0,1984919.0,2018,fl,plantation,4.0
817,1010786.0,-30455.0,2018,fl,lake wales,2.0
818,11294065.0,-122608.0,2018,fl,hollywood,3.0
819,507230.0,514108.0,2018,ny,ilion,1.0
820,7760856.0,-67385.0,2018,ny,pittsford,1.0
821,4711157.0,886106.0,2018,ny,morrisville,1.0
822,1326743.0,-372203.0,2018,fl,gulf breeze,1.0
823,2590688.0,3156641.0,2018,ny,woodside,1.0
824,9551146.0,-167464.0,2018,ny,guilderland,1.0
825,557251.0,-2548819.0,2018,ny,ticonderoga,1.0
826,1305484.0,210179.0,2018,ny,elizabethtown,1.0
827,27233117.0,505459.0,2018,fl,pinellas park,3.0
828,1670448.0,181007.0,2018,fl,south daytona,1.0
829,2784933.0,376772.0,2018,ny,waterville,1.0
830,1525489.0,-917055.0,2018,ny,newfane,1.0
831,4148566.0,-55808.0,2018,fl,key west,1.0
832,1709679.0,1089354.0,2018,ny,endwell,1.0
833,8884118.0,-2908129.0,2018,ny,medford,1.0
834,1205166.0,707514.0,2018,ny,glen oaks,1.0
835,928754.0,-485044.0,2018,ny,warsaw,2.0
836,1322092.0,1488954.0,2018,ny,oakdale,1.0
837,7245949.0,1482405.0,2018,fl,plant city,2.0
838,639956.0,53175.0,2018,fl,oviedo,1.0
839,-416184.0,6156749.0,2018,ny,lyons,1.0
840,9136961.0,473422.0,2018,ny,lake katrine,2.0
841,1427721.0,1455961.0,2018,ny,kingston,1.0
842,4132168.0,35411.0,2018,ny,hornell,2.0
843,260601.0,399905.0,2018,ny,east syracuse,1.0
844,1730718.0,2975999.0,2018,ny,riverdale,3.0
845,3104648.0,-1456941.0,2018,fl,safety harbor,1.0
846,162118.0,882892.0,2018,ny,oceanside,2.0
847,8734151.0,515370.0,2018,ny,jamesville,2.0
848,12915492.0,935289.0,2018,ny,west seneca,1.0
849,488726.0,917274.0,2018,ny,baldwinsville,1.0
850,5524938.0,750048.0,2018,fl,port orange,1.0
851,19701222.0,-247203.0,2018,ny,lewiston,1.0
852,-130721.0,88533.0,2018,ny,bay shore,1.0
853,371891.0,290816.0,2018,ny,moravia,1.0
854,14180770.0,-263226.0,2018,ny,east patchogue,1.0
855,14158788.0,-505853.0,2018,fl,williston,1.0
856,473410.0,497501.0,2018,ny,massapequa,1.0
857,2004593.0,2622430.0,2018,ny,scarsdale,1.0
858,2519349.0,1552327.0,2018,ny,purdy station,1.0
859,3184335.0,595547.0,2018,ny,chittenango,1.0
860,461013.0,257895.0,2018,fl,avon park,2.0
861,4486635.0,403961.0,2018,ny,white plains,2.0
862,11607634.0,-3836152.0,2018,ny,liberty,2.0
863,3796159.0,-17645.0,2018,fl,oldsmar,1.0
864,-20704704.0,-2671255.0,2018,fl,ponte vedra beach,1.0
865,1973540.0,158915.0,2018,ny,little falls,1.0
866,2644772.0,2861084.0,2018,ny,haverstraw,1.0
867,-1345866.0,-2923320.0,2018,fl,deerfield beach,1.0
868,981233.0,371403.0,2018,ny,carthage,1.0
869,1370826.0,-1813027.0,2018,ny,lake placid,1.0
870,1215755.0,-457190.0,2018,ny,canton,1.0
871,19666034.0,93988.0,2018,fl,boynton beach,6.0
872,13735546.0,-3048786.0,2018,fl,hialeah gardens,2.0
873,2696660.0,213431.0,2018,fl,macclenny,2.0
874,-24609388.0,-2235545.0,2018,ny,sleepy hollow,1.0
875,2138271.0,1686787.0,2018,ny,liverpool,1.0
876,3601882.0,-23924.0,2018,ny,waterloo,1.0
877,-77681.0,1736549.0,2018,ny,olean,1.0
878,1474353.0,-447436.0,2018,ny,patchogue,1.0
879,1384261.0,-420589.0,2018,fl,jupiter,2.0
880,-10140074.0,-3714478.0,2018,fl,bonita springs,1.0
881,4237011.0,244242.0,2018,ny,boonville,1.0
882,3424963.0,711993.0,2018,ny,gloversville,2.0
883,488104.0,1136008.0,2018,fl,clewiston,1.0
884,19203203.0,2872842.0,2018,ny,amityville,1.0
885,3661524.0,663287.0,2018,ny,center moriches,1.0
886,19797656.0,1040434.0,2018,ny,horseheads,2.0
887,-2408814.0,456668.0,2018,ny,hoosick falls,1.0
888,3416649.0,-1777025.0,2018,fl,palm coast,1.0
889,2188992.0,-80256.0,2018,fl,callaway,1.0
890,3029377.0,-321673.0,2018,fl,crawfordville,1.0
891,2616030.0,166991.0,2018,ny,port jefferson stati,1.0
892,7821580.0,537042.0,2018,fl,trinity,1.0
893,16067618.0,2128542.0,2018,ny,valatie,1.0
894,8452206.0,-681557.0,2018,fl,titusville,3.0
895,8463843.0,-417443.0,2018,fl,wellington,1.0
896,-20456168.0,-2140816.0,2018,ny,oxford,1.0
897,8632799.0,-207598.0,2018,ny,east greenbush,1.0
898,-1019591.0,-498912.0,2018,ny,holtsville,1.0
899,397844.0,-351322.0,2018,fl,miramar beach,1.0
900,-539012.0,216040.0,2018,ny,saratoga springs,1.0
901,669031.0,133448.0,2018,ny,roslyn heights,1.0
902,3383022.0,-381113.0,2018,fl,debary,2.0
903,4249232.0,-152169.0,2018,fl,chipley,2.0
904,3826574.0,213277.0,2018,fl,west melbourne,2.0
905,-172448.0,-390285.0,2018,fl,maitland,2.0
906,7965687.0,133735.0,2018,ny,clinton,1.0
907,18358234.0,3272829.0,2018,ny,north tonawanda,2.0
908,10089903.0,-39331.0,2018,fl,kendall,1.0
909,-11657160.0,-3917462.0,2019,fl,winter park,6.0
910,8497131.0,608617.0,2019,fl,kissimmee,6.0
911,814034.0,752908.0,2019,ny,staatsburg,1.0
912,-2577787.0,3371607.0,2019,fl,tallahassee,7.0
913,390515549.0,60177103.0,2019,ny,brooklyn,40.0
914,30897478.0,1500836.0,2019,fl,melbourne,6.0
915,4393951.0,-1134297.0,2019,fl,merritt island,3.0
916,37123875.0,-258178.0,2019,fl,clearwater,13.0
917,22454842.0,1676463.0,2019,fl,largo,6.0
918,19625659.0,3266170.0,2019,fl,brooksville,4.0
919,2179023.0,1421573.0,2019,fl,jacksonville beach,1.0
920,4062473.0,2016702.0,2019,ny,wellsville,2.0
921,266287664.0,37993926.0,2019,ny,bronx,42.0
922,1313379.0,-673006.0,2019,ny,canton,1.0
923,-1649462.0,529066.0,2019,ny,valhalla,3.0
924,7107165.0,1344500.0,2019,fl,plant city,2.0
925,37428289.0,-1971861.0,2019,fl,new port richey,6.0
926,49354362.0,-9411639.0,2019,fl,west palm beach,11.0
927,5858053.0,777896.0,2019,fl,deltona,1.0
928,4017644.0,-1495736.0,2019,fl,palm coast,1.0
929,63276682.0,8640800.0,2019,fl,pensacola,13.0
930,22886501.0,-20978887.0,2019,ny,buffalo,8.0
931,9653879.0,-569061.0,2019,ny,johnson city,2.0
932,11808447.0,6502201.0,2019,ny,rockville centre,2.0
933,128781876.0,-5094886.0,2019,ny,syracuse,7.0
934,73347468.0,-9615041.0,2019,ny,rochester,23.0
935,29887315.0,4760077.0,2019,ny,hamburg,2.0
936,17283643.0,518140.0,2019,fl,fort pierce,3.0
937,11497575.0,-368543.0,2019,fl,port saint lucie,6.0
938,12573879.0,139556.0,2019,fl,ocoee,2.0
939,2432867.0,664361.0,2019,ny,canandaigua,3.0
940,2616472.0,52940.0,2019,ny,sayville,2.0
941,2772210.0,93602.0,2019,ny,hyde park,1.0
942,-13728068.0,-7090734.0,2019,fl,bonita springs,1.0
943,4199612.0,4032970.0,2019,ny,new rochelle,6.0
944,66349976.0,-4906807.0,2019,fl,saint petersburg,24.0
945,11451539.0,-352203.0,2019,ny,fairport,4.0
946,-2072733.0,-4878332.0,2019,fl,palm beach gardens,4.0
947,-4191635.0,-3090160.0,2019,ny,port washington,2.0
948,-16118020.0,-6930483.0,2019,fl,bradenton,11.0
949,2158388.0,-2941823.0,2019,ny,ossining,4.0
950,26224329.0,1328729.0,2019,fl,fort lauderdale,5.0
951,7341083.0,1013179.0,2019,fl,titusville,3.0
952,581790.0,342790.0,2019,fl,jasper,1.0
953,-5932766.0,-3025187.0,2019,fl,saint augustine,6.0
954,9559055.0,139003.0,2019,ny,guilderland,1.0
955,-15103593.0,-10221419.0,2019,ny,goshen,3.0
956,26444263.0,436669.0,2019,ny,binghamton,4.0
957,17517909.0,3342681.0,2019,ny,kingston,1.0
958,2581405.0,-6221619.0,2019,fl,panama city,9.0
959,2892364.0,389486.0,2019,ny,newark,2.0
960,40713255.0,7348193.0,2019,fl,orlando,20.0
961,67070913.0,-281523.0,2019,fl,tampa,19.0
962,5623729.0,-1230745.0,2019,ny,niagara falls,3.0
963,-18102849.0,2833793.0,2019,ny,ithaca,4.0
964,4996271.0,3708861.0,2019,ny,leroy,1.0
965,11748673.0,-7536764.0,2019,fl,boca raton,11.0
966,2410060.0,-242282.0,2019,fl,marianna,3.0
967,70321730.0,-5118168.0,2019,fl,jacksonville,31.0
968,685762.0,-830860.0,2019,ny,roscoe,1.0
